contrast,energy,homogeneity,correlation,area,perimeter,circularity,label
205.7131552822569,0.34175791844943026,0.6208804856886114,0.9749709792535772,78632.0,1063.460021495819,0.8737090812159463,1
394.24689460091014,0.8122814876651941,0.8678238776830608,0.9326746500437898,2985.5,270.8355667591095,0.5114645606985644,1
316.1844097625768,0.474873610169891,0.6792048711248284,0.9735272081389128,71788.0,1015.8620404005051,0.8741626635833766,1
112.95750156936597,0.38022908158522756,0.7022231013440879,0.984473732228363,91124.5,1489.4326689243317,0.516182494071773,1
142.9208716513395,0.4048437947871971,0.6152706587841311,0.9697506688313394,27730.0,1274.396093249321,0.21456104254253444,1
100.80873839107126,0.6451414420243076,0.8254659591655807,0.9862501894052312,394709.0,2377.831726670265,0.8772525884189686,1
99.26722126025746,0.4829399440980617,0.7284635008764022,0.9786204759296698,44295.5,1175.3838993310928,0.40291181013518423,1
242.2583849329205,0.32913333995127186,0.6128865876288649,0.9523602262282838,51142.0,1269.508787870407,0.39876418833755695,1
167.66921002936328,0.42547558715756073,0.6605236029082339,0.9679830836288023,60872.5,953.4772622585297,0.8414151371578089,1
106.16727941176471,0.541832529639224,0.7641038743671373,0.9674771720854736,36707.0,726.9259680509567,0.8729279291417855,1
151.02061642548392,0.37800773006074134,0.6830390335198522,0.9705422038181766,78505.0,1052.9747401475906,0.8897567183549189,1
239.1129807692308,0.4729976601843818,0.6714608495006393,0.9689340034803419,27020.0,619.6711354255676,0.8842451262217137,1
173.29417015341704,0.4201642925263638,0.6406978451475484,0.9775257427886169,37677.0,1373.9108086824417,0.25082400541079486,1
350.22496559701636,0.4410920630772641,0.6262954303331495,0.974232516995785,24596.0,630.6416974067688,0.7771573942097906,1
373.69580564038085,0.6713567937801609,0.7595902637875054,0.9691854994829611,29496.5,3523.7841614484787,0.029851197107919836,1
79.3743988703425,0.4156809756582828,0.7037492688452539,0.9738735125642717,48666.5,832.9087237119675,0.881546359214091,1
32.03739575696481,0.5202648520081117,0.7827455305197807,0.9922667582998396,596946.0,3048.0369119644165,0.8074292281179187,1
132.99144637778147,0.33262936074122545,0.6347693294422299,0.9588368233676434,56348.5,1141.844796180725,0.5430978326347898,1
127.65010423518135,0.37352428661049725,0.6727184829508364,0.9810459646595967,63266.5,946.849847316742,0.8867913461456394,1
167.79211535890235,0.7946998759286993,0.8668677416929446,0.9842274656136739,17835.5,842.1635551452637,0.31601104810237457,1
137.3090120213359,0.8511781889274139,0.8944381364939306,0.9791011140792809,5701.0,413.6467492580414,0.41869875901788856,1
119.25270393693218,0.4707702548851215,0.7208297688243656,0.9712866276516482,71254.0,1020.2051870822906,0.8602883838970916,1
183.27510001676933,0.3925218049957525,0.6110762489231408,0.9721113269493219,45263.0,838.6660822629929,0.8086769053783108,1
147.87123015873016,0.5639377708450486,0.7317404974920643,0.9830766922359223,38828.0,1902.6946408748627,0.13477728237200057,1
178.71912654994227,0.4263680729992401,0.6403155233510684,0.9754767759769919,52977.0,874.9503545761108,0.8696217680860103,1
86.98606456499103,0.38453938639360336,0.6855019772146088,0.9879704888460653,210635.5,1747.515929698944,0.866760567754852,1
176.8142788615286,0.30397706676492076,0.5965743591057413,0.9732303713397598,32351.5,756.5655752420425,0.7102498211323646,1
123.20059375420227,0.501483660475937,0.6685546481701228,0.9762077909930446,34904.0,828.4061952829361,0.6391435164493238,1
168.8788464604592,0.6511672194257174,0.7488424330869452,0.9601776137456854,19559.0,1933.523066520691,0.06574425308427925,1
125.12369381845652,0.4666094333430202,0.712772032183701,0.9812400666824228,47271.0,1041.4600194692612,0.5476706264133998,1
181.40047808764942,0.28730707963812924,0.6501615869145987,0.9625324769684697,40130.0,931.9209151268005,0.5806586583565071,1
92.08116360139441,0.3734210505012959,0.7047465300303402,0.9787038582643587,56349.0,893.7199066877365,0.886529546042544,1
118.22846996753246,0.4671279257960507,0.6997534065484389,0.9818997192935452,49041.5,1041.4183905124664,0.5682286459443967,1
51.957662927350434,0.42178576716397254,0.6987878409553153,0.9886417962328021,533356.0,2825.301847100258,0.839648163218762,1
147.0213176577162,0.40919464261656535,0.6742977544801607,0.9704436397612929,55727.0,942.891478061676,0.7876841504867517,1
79.30000668538577,0.8432166690056658,0.8837109564335625,0.9799027591204719,10408.5,505.28635811805725,0.5122982404195401,1
72.84157869421028,0.4707239002341855,0.741022571017124,0.9867425026309757,249641.5,1882.3687468767166,0.8853545840392376,1
78.39246978070507,0.48821839834836905,0.7881635652198741,0.9902780748740625,229611.5,1827.3737921714783,0.8640695795921813,1
57.53460519342872,0.5534093011625114,0.7425666411567339,0.990951554797341,157302.5,1620.202221751213,0.7530209208250677,1
71.00478461654932,0.6797677404731075,0.8102514751131906,0.9892567505198416,135057.0,1473.8763200044632,0.781276713298319,1
68.57245336551695,0.3788587731873286,0.6446410165160616,0.9854778179276895,131160.5,1473.6925565004349,0.7589255040233356,1
105.85846153846153,0.3445524042501196,0.6950493841717681,0.975942646828955,69768.5,995.5605225563049,0.8845734822278462,1
109.11780455153949,0.3275487151532459,0.7329752501427923,0.9626124684278721,51650.5,858.7077121734619,0.8802249354523954,1
122.74248648648646,0.9082143617799802,0.9255750315594851,0.9742598516517683,192210.5,1653.8590745925903,0.8830595088150124,1
